"class","subclass","supertype","cluster"
"04 CGE GABA","039 Lamp5 Gaba","0149 Lamp5 Gaba_2","0587 Lamp5 Gaba_2"
"04 CGE GABA","039 Lamp5 Gaba","0149 Lamp5 Gaba_2","0587 Lamp5 Gaba_2"
"04 CGE GABA","039 Lamp5 Gaba","0149 Lamp5 Gaba_2","0587 Lamp5 Gaba_2"
"04 CGE GABA","039 Lamp5 Gaba","0149 Lamp5 Gaba_2","0587 Lamp5 Gaba_2"
"04 CGE GABA","039 Lamp5 Gaba","0149 Lamp5 Gaba_2","0587 Lamp5 Gaba_2"
"04 CGE GABA","039 Lamp5 Gaba","0149 Lamp5 Gaba_2","0587 Lamp5 Gaba_2"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0110 L6 CT CTX Glut_1","0436 L6 CT CTX Glut_1"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"06 CNU GABA","046 Sst Chodl Gaba","0177 Sst Chodl Gaba_4","0731 Sst Chodl Gaba_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0055 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0056 L5 IT CTX Glut_1"
"01 IT-ET Glut","005 L5 IT CTX Glut","0018 L5 IT CTX Glut_1","0056 L5 IT CTX Glut_1"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0461 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0121 L5 NP CTX Glut_4","0470 L5 NP CTX Glut_4"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0120 L5 NP CTX Glut_3","0465 L5 NP CTX Glut_3"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
"02 NP-CT-L6b Glut","030 L5 NP CTX Glut","0119 L5 NP CTX Glut_2","0463 L5 NP CTX Glut_2"
